DATAFLOW,LAST UPDATE,freq,unit,mot_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,PL,2021,4229274,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,PT,2013,41015,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,PT,2014,47768,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,PT,2015,49633,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,PT,2016,51819,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,PT,2017,57139,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,PT,2018,66545,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,PT,2019,76030,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,PT,2020,86219,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,PT,2021,105549,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,RO,2013,3028,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,RO,2014,4814,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,RO,2015,7118,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,RO,2016,11358,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,RO,2017,16776,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,RO,2018,10646,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,RO,2019,15392,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,RO,2020,29206,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,RO,2021,52494,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SE,2013,267237,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SE,2014,272100,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SE,2015,275820,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SE,2016,276242,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SE,2017,275200,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SE,2018,271735,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SE,2019,273896,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SE,2020,290974,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SE,2021,335370,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SI,2013,846,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SI,2014,8727,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SI,2015,10445,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SI,2016,12027,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SI,2017,14066,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SI,2018,16425,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SI,2019,19002,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SI,2020,22814,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,SI,2021,31116,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,TR,2013,3898021,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,TR,2014,4119839,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,TR,2015,4315342,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,TR,2016,4481965,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,TR,2017,4658341,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,TR,2018,4735484,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,TR,2019,4699441,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,TR,2020,4849101,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,TR,2021,4965408,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,UK,2015,64678,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,UK,2016,69261,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,UK,2017,72952,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,UK,2018,83609,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,UK,2021,398923,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,XK,2017,17,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,XK,2018,39,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,XK,2019,48,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,ALT,XK,2021,62,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,AT,2013,1682,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,AT,2014,2144,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,AT,2015,2611,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,AT,2016,2915,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,AT,2017,3108,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,AT,2018,3510,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,AT,2019,3474,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,AT,2020,3308,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,AT,2021,3132,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,BA,2017,34436,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,BA,2018,37283,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,BA,2019,38122,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,BA,2020,37469,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,BA,2021,37225,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CH,2013,8622,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CH,2014,9160,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CH,2015,9797,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CH,2016,10138,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CH,2017,10344,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CH,2018,10680,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CH,2019,10178,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CH,2020,9726,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CH,2021,9130,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CY,2013,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CY,2014,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CY,2015,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CY,2016,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CY,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CY,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CY,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CY,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,CY,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,DK,2013,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,DK,2014,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,DK,2015,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,DK,2016,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,DK,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,DK,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,DK,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,DK,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,ES,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,ES,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,ES,2021,19,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FI,2013,3842,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FI,2014,1094,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FI,2015,1344,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FI,2016,1632,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FI,2017,2814,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FI,2018,5002,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FI,2019,6622,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FI,2020,7677,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FI,2021,8530,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FR,2013,184506,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FR,2014,177472,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FR,2015,172113,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FR,2016,164889,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FR,2017,158754,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FR,2018,151794,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FR,2019,144983,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FR,2020,152794,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,FR,2021,193453,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HR,2015,54742,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HR,2016,58670,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HR,2017,60535,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HR,2018,61627,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HR,2019,61488,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HR,2020,60748,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HR,2021,61398,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HU,2013,22031,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HU,2014,24259,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HU,2015,25532,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HU,2016,26641,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HU,2017,27652,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HU,2018,28394,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HU,2019,28941,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HU,2020,29129,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,HU,2021,29119,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LI,2013,50,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LI,2014,60,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LI,2015,59,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LI,2016,61,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LI,2017,63,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LI,2018,66,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LI,2019,66,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LI,2020,61,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LI,2021,53,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LT,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LT,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LT,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LU,2017,377,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LU,2018,358,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LU,2019,324,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LU,2020,312,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LU,2021,305,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LV,2014,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LV,2015,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LV,2016,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LV,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LV,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LV,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LV,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,LV,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,MT,2013,135,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,MT,2014,445,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,MT,2015,704,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,MT,2016,963,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,MT,2017,1205,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,MT,2018,1343,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,MT,2019,1530,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,MT,2020,1607,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,MT,2021,1764,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,NL,2015,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,NL,2016,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,NL,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,NL,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,NL,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,NL,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,NO,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,NO,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,NO,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,NO,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PL,2013,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PL,2014,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PL,2015,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PL,2016,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PL,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PL,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PL,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PL,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PL,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PT,2013,90,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PT,2014,114,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PT,2015,140,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PT,2016,90,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PT,2017,97,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PT,2018,289,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PT,2019,343,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PT,2020,409,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,PT,2021,484,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,RO,2018,9354,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,RO,2019,12357,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,RO,2020,23126,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,RO,2021,39732,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,SE,2013,30450,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,SE,2014,31929,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,SE,2015,34101,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,SE,2016,35273,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,SE,2017,35648,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,SE,2018,34913,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,SE,2019,30775,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,SE,2020,28190,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,SE,2021,25794,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,TR,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,TR,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,TR,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,TR,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,TR,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,UK,2015,39160,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,UK,2016,34986,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,UK,2017,30894,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,UK,2018,27447,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,UK,2021,23414,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,XK,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,XK,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,XK,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIFUEL,XK,2021,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,AT,2013,,z
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,AT,2014,,z
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,AT,2015,,z
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,AT,2016,,z
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,AT,2017,,z
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,AT,2018,,z
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,BA,2017,131,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,BA,2018,119,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,BA,2019,126,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,BA,2020,125,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,BA,2021,141,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,CH,2013,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,CH,2014,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,CH,2015,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,CH,2016,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,CH,2017,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,CH,2018,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,CH,2019,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,CH,2020,0,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,BIODIE,CH,2021,0,
